PRT_ID,AREA,INT_SQFT,DATE_SALE,N_BEDROOM,N_BATHROOM,N_ROOM,SALE_COND,PARK_FACIL,DATE_BUILD,BUILDTYPE,UTILITY_AVAIL,STREET,MZZONE,QS_ROOMS,QS_BATHROOM,QS_BEDROOM,QS_OVERALL,REG_FEE,COMMIS,INF_PRICE,1+0.04,"POWER(Z,Y)",SALES_PRICE
P04579,Anna Nagar,1829,6/8/2010,2,1,5,Family,No,16-08-1968,House,NoSewer ,No Access,RL,4.9,3.3,3.2,3.82,371773,180253,18036972.81,1.04,1.601032219,11265840
P08795,Velachery,1822,14-08-2007,3,2,5,Partial,No,20-08-1982,Commercial,AllPub,No Access,RH,2.9,4.2,2,3.22,472639,111209,25035185.81,1.04,1.800943506,13901150
P03524,Chrompet,1022,10/3/2011,1,1,3,Ab Normal,No,19-03-1975,House,NoSewer ,Gravel,RL,3.3,2.2,2.8,2.71,214048,90559,12673709.46,1.04,1.539454056,8232600
P06661,Anna Nagar,1716,1/7/2009,1,1,4,Partial,No,4/7/1997,Others,NoSewer ,No Access,RL,3.6,2.6,2.6,2.95,438769,60940,20293949.21,1.04,1.665073507,12188020
P00853,Chrompet,820,13-06-2013,1,1,3,Family,No,15-06-2006,House,NoSewer ,Gravel,RH,3.3,5,4.3,4.28,193748,29807,10606306.13,1.04,1.423311812,7451850
P01476,T Nagar,1923,13-04-2012,2,1,5,Adj Land,No,16-04-2003,House,AllPub,No Access,RL,2.9,3.4,3.9,3.475,407124,210128,19440092.6,1.04,1.480244285,13133030
P09673,Velachery,2000,21-03-2006,3,2,5,Adj Land,No,1/4/1960,Commercial,NoSewer ,Paved,I,4.4,4.7,2.4,3.94,513698,211523,28298442.86,1.04,1.872981246,15108770
P01572,Karapakkam,1412,15-03-2012,2,2,4,Ab Normal,No,18-03-2003,Commercial,NoSewer ,No Access,I,2.1,4.5,4.2,3.66,338511,203107,14316552.66,1.04,1.480244285,9671750
P01007,Chrompet,1000,4/3/2013,1,1,3,Adj Land,No,7/3/2000,Others,AllPub,Gravel,RL,4.2,4.2,4.5,4.29,315838,29610,14048016.42,1.04,1.423311812,9869950
P08207,Adyar,961,22-03-2008,1,1,3,Adj Land,No,1/4/1969,House,ELO,Paved,RL,2.6,4.9,4.1,3.81,324737,8327,14418951.13,1.04,1.731676448,8326585
P03267,Karapakkam,1297,23-04-2011,1,1,3,Adj Land,No,3/5/1968,Commercial,NoSewer ,Gravel,I,3,2.8,2.9,2.9,435435,118755,15234822.2,1.04,1.539454056,9896250
P09961,Velachery,1955,6/7/2004,3,2,5,Family,No,17-07-1961,Others,NoSewer ,No Access,I,4.6,4.1,5,4.5,274724,132931,17952907.51,1.04,2.025816515,8862060
P02515,Chrompet,812,19-09-2011,1,1,3,Adj Land,No,20-09-2005,House,NoSewer ,Paved,RM,2.4,4.6,2.1,3.19,232208,94603,13239766.72,1.04,1.539454056,8600300
P03213,Velachery,1868,4/5/2011,3,2,5,Normal Sale,No,13-05-1973,Others,NoSewer ,No Access,C,3.6,4.4,2,3.48,243305,137873,12485218.71,1.04,1.539454056,8110160
P08201,Chrompet,701,24-03-2008,1,1,2,Family,No,3/4/1969,Commercial,ELO,No Access,RL,4.9,3.7,2.9,3.82,209736,41947,14527812.97,1.04,1.731676448,8389450
P09374,Chrompet,1068,31-12-2006,1,1,3,Normal Sale,No,1/1/2003,House,ELO,Gravel,RL,3.1,4,4.7,3.94,254391,145366,17016783.81,1.04,1.872981246,9085400
P09596,Velachery,1521,15-08-2006,2,1,4,Adj Land,No,26-08-1960,House,NoSewer ,No Access,RM,2.6,3.7,3.2,3.28,325438,68513,16040529.8,1.04,1.872981246,8564170
P00826,Chrompet,901,29-06-2013,1,1,3,Normal Sale,No,6/7/1984,House,NoSewer ,Gravel,RM,2.8,2.7,4,3.12,217614,121864,12389288.84,1.04,1.423311812,8704550
P09111,Velachery,1586,3/4/2007,2,1,4,Adj Land,No,6/4/1993,House,NoSewer ,No Access,C,2.6,4.7,2.1,3.4,266316,79175,12962705.1,1.04,1.800943506,7197730
P05100,Karapakkam,684,1/5/2010,1,1,2,Adj Land,No,11/5/1970,Others,NoSewer ,Gravel,RM,2.2,4.7,2.4,3.03,235802,142910,11440175.72,1.04,1.601032219,7145500
P07938,Chrompet,1165,17-06-2008,1,1,3,Normal Sale,No,23-06-1985,Commercial,NoSewer ,No Access,RL,2.6,2.6,3.1,2.75,312306,137415,21632535.1,1.04,1.731676448,12492250
P08319,Adyar,698,15-02-2008,1,1,2,Family,No,23-02-1974,Others,NoSewer ,No Access,C,4.1,3.9,4.6,4.31,171749,52479,8261499.313,1.04,1.731676448,4770810
P07308,Anna Nagar,1640,25-12-2008,1,1,4,Adj Land,No,29-12-1992,Commercial,NoSewer ,Paved,RM,5,4.9,3.2,4.255,586091,253973,33830671.8,1.04,1.731676448,19536370
P03786,Adyar,787,11/1/2011,1,1,2,Adj Land,No,21-01-1972,Others,NoSewer ,Gravel,I,4.6,2.9,4.5,4.21,276937,67363,11522482.63,1.04,1.539454056,7484785
P09515,T Nagar,1743,30-10-2006,1,1,4,Ab Normal,No,10/11/1963,Commercial,ELO,Gravel,RM,2.3,4.2,3.5,3.315,598641,279366,37374797.59,1.04,1.872981246,19954710
P05659,KK Nagar,1325,17-01-2010,1,1,3,Ab Normal,No,23-01-1987,House,NoSewer ,Paved,RM,3.8,4.8,2.4,3.54,347098,147517,13892893.04,1.04,1.601032219,8677460
P03083,Karapakkam,1524,29-05-2011,2,2,4,Adj Land,No,8/6/1969,House,ELO,No Access,C,2.4,2.7,3.5,2.93,173200,97425,8332295.08,1.04,1.539454056,5412500
P04922,Chrompet,1202,3/6/2010,2,1,4,Family,No,11/6/1978,Commercial,NoSewer ,No Access,RL,3.9,3.5,3,3.47,313720,125488,20091033.1,1.04,1.601032219,12548800
P04629,Chrompet,802,28-07-2010,1,1,3,Adj Land,No,7/8/1971,Commercial,NoSewer ,Paved,RH,4,2,4.3,3.29,303417,68514,15670342.99,1.04,1.601032219,9787650
P02469,Karapakkam,1071,29-09-2011,1,1,3,Normal Sale,No,2/10/1998,House,AllPub,Paved,RH,2.5,2.5,2.7,2.58,233217,97174,9972968.24,1.04,1.539454056,6478250
P06327,Velachery,1844,12/9/2009,3,2,5,Adj Land,No,16-09-1995,House,AllPub,Paved,I,4.7,4.8,4.7,4.75,306343,105306,15940131.65,1.04,1.665073507,9573230
P05009,Chrompet,1016,18-05-2010,1,1,3,Ab Normal,No,19-05-2004,Others,ELO,Paved,RL,4.6,4.5,2.4,3.9,240203,151239,14243455.05,1.04,1.601032219,8896420
P05566,Karapakkam,803,2/2/2010,1,1,2,Normal Sale,No,14-02-1964,Commercial,AllPub,No Access,RM,3.1,4.6,2.7,3.39,280602,77945,12479245.63,1.04,1.601032219,7794500
P08748,Chrompet,862,3/9/2007,1,1,3,Adj Land,No,4/9/2002,House,ELO,No Access,RM,3.4,2.6,2.4,2.78,231726,111868,14390529.13,1.04,1.800943506,7990550
P09316,Velachery,1704,18-01-2007,2,1,4,Normal Sale,No,21-01-1993,Others,NoSewer ,Paved,RH,4.4,4.6,4.7,4.58,353192,196218,17668840.62,1.04,1.800943506,9810880
P08335,Velachery,1803,9/2/2008,3,2,5,Family,No,12/2/1994,Commercial,NoSewer ,Gravel,I,4.9,3.3,4.5,4.06,588235,161765,25465826.04,1.04,1.731676448,14705880
P08279,T Nagar,1541,1/3/2008,1,1,4,Ab Normal,No,5/3/1995,Others,AllPub,No Access,RM,4.5,2.5,2.8,3.235,463319,125221,21684294.91,1.04,1.731676448,12522140
P03866,Karapakkam,1169,26-12-2010,1,1,3,Ab Normal,No,5/1/1971,Commercial,NoSewer ,Paved,A,4.8,2.6,3.9,3.78,316932,115248,11532235.07,1.04,1.601032219,7203000
P02833,T Nagar,1569,17-07-2011,1,1,4,Partial,No,21-07-1994,Commercial,AllPub,Gravel,RL,4.8,3,2.9,3.495,586124,274746,28197240.88,1.04,1.539454056,18316390
P09292,Chrompet,958,29-01-2007,1,1,3,Partial,No,2/2/1989,Commercial,ELO,No Access,RH,2,3.2,4.6,3.26,270035,150020,18011776.28,1.04,1.800943506,10001300
P05307,KK Nagar,1583,22-03-2010,2,1,4,Ab Normal,No,29-03-1980,House,AllPub,Paved,RM,4.7,4.8,4,4.45,412284,105468,15350696.91,1.04,1.601032219,9588000
P05511,Karapakkam,739,11/2/2010,1,1,2,Normal Sale,No,22-02-1968,Commercial,AllPub,Paved,RH,3.6,2.7,4,3.49,333960,153065,11139181.66,1.04,1.601032219,6957500
P01418,Anna Nagar,1638,20-05-2012,1,1,4,Ab Normal,No,26-05-1991,House,NoSewer ,Paved,RM,3.2,4.7,4.6,4.135,462151,194590,18002538.56,1.04,1.480244285,12161870
P08367,Anna Nagar,1950,27-01-2008,2,1,5,Normal Sale,No,5/2/1970,Others,NoSewer ,No Access,RM,4.7,2.7,4.4,4.08,449090,112272,24302451.17,1.04,1.731676448,14034060
P04121,Karapakkam,1252,2/11/2010,1,1,3,Adj Land,No,11/11/1975,Commercial,NoSewer ,Gravel,RL,2.2,4.2,5,3.92,344697,233504,17802277.5,1.04,1.601032219,11119250
P04442,Anna Nagar,1517,30-08-2010,1,1,4,Normal Sale,No,4/9/1990,Commercial,AllPub,Gravel,RL,3.3,4,2.3,3.075,723058,180765,28940978.85,1.04,1.601032219,18076450
P07235,T Nagar,1917,12/1/2009,2,1,5,Ab Normal,No,20-01-1977,Others,AllPub,No Access,RH,2.5,3.4,2.4,2.68,447179,153319,21273894.92,1.04,1.665073507,12776550
P05192,Karapakkam,766,12/4/2010,1,1,2,Normal Sale,No,21-04-1973,House,NoSewer ,Gravel,RH,4,4.3,3.6,3.93,195254,126341,9194327.773,1.04,1.601032219,5742750
P02885,Karapakkam,745,5/7/2011,1,1,2,Normal Sale,No,11/7/1985,Commercial,ELO,Paved,RH,4.9,2.5,3.4,3.58,272552,97839,10758474.67,1.04,1.539454056,6988500
P00425,Chrompet,991,25-04-2014,1,1,3,Ab Normal,No,1/5/1989,Others,AllPub,Paved,RL,3.6,3.7,2.9,3.43,243276,104261,11890702.71,1.04,1.36856905,8688420
P04393,Karapakkam,1582,9/9/2010,2,2,4,Ab Normal,No,13-09-1994,Others,ELO,No Access,RL,3.1,4.4,4,3.85,262120,180208,13114455.16,1.04,1.601032219,8191250
P09909,Velachery,1737,29-10-2004,2,1,4,Partial,No,7/11/1968,House,NoSewer ,Gravel,RL,3.6,3.1,2.8,3.14,326955,186831,18924306.79,1.04,2.025816515,9341570
P08881,Anna Nagar,1554,10/7/2007,1,1,4,Adj Land,No,11/7/2002,House,NoSewer ,Gravel,RM,2.6,3.1,4.1,3.325,399703,103149,23220735.23,1.04,1.800943506,12893650
P09169,Chrompet,1039,12/3/2007,1,1,3,Family,No,17-03-1986,Others,ELO,No Access,RH,4.5,2.8,2.4,3.19,198525,51469,13241941.39,1.04,1.800943506,7352780
P01592,Chrompet,883,13-03-2012,1,1,3,Adj Land,No,18-03-1995,House,NoSewer ,Paved,RL,3.7,3.1,4.1,3.58,263187,31901,11805466.26,1.04,1.480244285,7975350
P07741,Anna Nagar,1867,15-08-2008,2,1,5,Partial,No,26-08-1967,House,NoSewer ,Gravel,RH,3.4,3.6,3.5,3.49,363107,93705,20283334.03,1.04,1.731676448,11713120
P04782,T Nagar,1950,1/7/2010,2,1,5,Partial,No,12/7/1966,Others,ELO,Paved,RH,3.9,4,3.6,3.79,331637,89287,20421614.24,1.04,1.601032219,12755280
P02230,KK Nagar,2289,11/11/2011,4,2,6,Normal Sale,No,13-11-2002,Others,NoSewer ,Paved,RM,2.7,4.2,3.7,3.55,609344,233366,19958652.37,1.04,1.539454056,12964760
P02133,Adyar,878,3/12/2011,1,1,3,Family,No,11/12/1979,House,ELO,Paved,RM,4.8,4.7,2.5,3.63,320462,82170,12649663.19,1.04,1.539454056,8216980
P00499,Anna Nagar,1650,20-02-2014,1,1,4,Ab Normal,No,25-02-1995,Others,ELO,Paved,RH,2.6,2.9,4,3.235,392031,95038,16258230.81,1.04,1.36856905,11879730
P06417,T Nagar,1509,24-08-2009,1,1,4,Adj Land,No,30-08-1986,House,AllPub,No Access,RH,3.6,4.6,5,4.48,273106,63024,17490032.03,1.04,1.665073507,10504060
P03324,Chrompet,1149,13-04-2011,1,1,3,Partial,No,20-04-1981,House,ELO,Gravel,RM,4.4,2.9,2.1,3.11,257116,101010,14136344.76,1.04,1.539454056,9182700
P00785,Anna Nagar,1781,25-07-2013,1,1,4,Adj Land,No,31-07-1988,House,NoSewer ,Gravel,RL,4.9,3.5,4.7,4.47,492799,181558,18458076.91,1.04,1.423311812,12968400
P05374,KK Nagar,1632,7/3/2010,2,1,4,Partial,No,8/3/2004,Others,NoSewer ,Paved,RH,3.1,4.2,4.7,4.07,303869,128914,14742560.83,1.04,1.601032219,9208160
P07306,T Nagar,1604,25-12-2008,1,1,4,Partial,No,28-12-1996,Commercial,NoSewer ,Paved,RL,4.6,4.8,2.3,3.615,597184,126675,31337265.52,1.04,1.731676448,18096490
P06811,Chrompet,1015,16-05-2009,1,1,3,Normal Sale,No,19-05-1998,House,NoSewer ,No Access,RM,2.6,2.8,5,3.4,235039,142702,13977043.29,1.04,1.665073507,8394250
P07358,Chrompet,1269,10/12/2008,2,1,4,Family,No,20-12-1969,Others,AllPub,No Access,RH,3.1,2,2.4,2.45,267212,116905,14460156.37,1.04,1.731676448,8350380
P09987,Velachery,1939,12/5/2004,3,2,5,Family,No,16-05-1988,Commercial,AllPub,No Access,I,2.8,4.6,3.1,3.7,533256,201772,29196715.88,1.04,2.025816515,14412320
P06485,Chrompet,787,9/8/2009,1,1,2,Adj Land,No,15-08-1986,Commercial,AllPub,No Access,RL,3.8,3.3,3.8,3.6,260771,30089,16700104.5,1.04,1.665073507,10029650
P01331,Chrompet,976,3/8/2012,1,1,3,Partial,No,5/8/2005,Others,NoSewer ,Paved,RM,3.5,4.1,2.8,3.53,254866,154740,13473731.17,1.04,1.480244285,9102370
P02195,Karapakkam,1357,17-11-2011,2,2,4,Ab Normal,No,21-11-1994,Commercial,NoSewer ,Paved,RL,2.2,4.7,4.7,3.95,414391,235195,17241500.57,1.04,1.539454056,11199750
P07242,KK Nagar,2428,9/1/2009,4,2,6,Normal Sale,No,11/1/2003,Commercial,AllPub,Gravel,RH,3.2,2.1,4.9,3.55,783633,223895,31066808.29,1.04,1.665073507,18657920
P08829,Chrompet,1201,2/8/2007,2,1,4,Ab Normal,No,6/8/1991,Commercial,NoSewer ,Gravel,RM,4.3,2.9,3.9,3.62,468723,234362,26379500.09,1.04,1.800943506,14647600
P03331,Adyar,1097,12/4/2011,1,1,3,Adj Land,No,16-04-1992,Commercial,ELO,Gravel,I,2.3,3.7,4.8,3.83,515139,115906,19825835.97,1.04,1.539454056,12878485
P06602,Velachery,1656,16-07-2009,2,1,4,Adj Land,No,28-07-1963,Commercial,NoSewer ,Paved,RH,2.4,2.7,2.3,2.51,404114,188587,22429322.73,1.04,1.665073507,13470470
P01958,Karapakkam,1173,8/1/2012,1,1,3,Partial,No,13-01-1992,Commercial,ELO,Paved,A,3.9,2.3,3.9,3.42,356818,58256,10779138.88,1.04,1.480244285,7282000
P02157,Karapakkam,670,27-11-2011,1,1,2,Adj Land,No,2/12/1988,Commercial,NoSewer ,Gravel,A,2.2,3.6,2.7,2.82,193741,91172,8772194.076,1.04,1.539454056,5698250
P05801,KK Nagar,1355,20-12-2009,2,1,4,Family,No,26-12-1987,Commercial,NoSewer ,Gravel,RM,3.3,3.8,2,2.93,571887,116977,21641693.01,1.04,1.665073507,12997440
P08202,KK Nagar,2225,24-03-2008,4,2,6,Partial,No,26-03-2001,House,NoSewer ,Paved,RH,2.1,4.1,3.7,3.34,371201,82489,17855558.29,1.04,1.731676448,10311140
P03335,KK Nagar,1540,12/4/2011,2,1,4,Ab Normal,No,14-04-2002,House,AllPub,Paved,RH,2.6,3.6,3.1,3.1,272678,93733,13117965.12,1.04,1.539454056,8521180
P02653,Adyar,1248,26-08-2011,2,2,4,Normal Sale,No,1/9/1984,Others,AllPub,Paved,RM,3.3,4.7,2.2,3.03,342587,22102,17012822.36,1.04,1.539454056,11051205
P00655,Chrompet,1290,5/11/2013,2,1,4,Partial,No,7/11/2004,Others,NoSewer ,Paved,RH,5,2.2,4.6,3.76,255124,75592,13448944.48,1.04,1.423311812,9449050
P04427,Karapakkam,1080,2/9/2010,1,1,3,Partial,No,6/9/1995,House,AllPub,No Access,RH,5,3.3,4.9,4.45,191771,92980,9303998.48,1.04,1.601032219,5811250
P07217,Chrompet,704,18-01-2009,1,1,2,Ab Normal,No,22-01-1994,House,AllPub,Gravel,RM,2.9,4.3,2.1,3.22,213446,57466,13669337.7,1.04,1.665073507,8209450
P03020,Karapakkam,525,13-06-2011,1,1,2,Adj Land,No,15-06-2003,Others,NoSewer ,No Access,A,3.9,2.3,4.9,3.82,114011,52383,4743635.243,1.04,1.539454056,3081375
P09823,Velachery,1837,22-04-2005,3,2,5,Adj Land,No,25-04-1993,House,NoSewer ,No Access,RM,3.8,2.4,2.3,2.72,398051,122477,19881129.53,1.04,1.947900496,10206440
P04883,KK Nagar,2284,11/6/2010,4,2,6,Partial,No,14-06-1996,Commercial,NoSewer ,Gravel,RM,3.4,2.8,4.3,3.58,752460,183527,29383231.98,1.04,1.601032219,18352680
P09175,Chrompet,876,9/3/2007,1,1,3,Normal Sale,No,15-03-1983,House,ELO,No Access,RM,3.2,5,2.5,3.71,231967,119725,13476100.06,1.04,1.800943506,7482800
P00604,T Nagar,1962,4/12/2013,2,1,5,Adj Land,No,15-12-1970,Others,NoSewer ,Paved,RL,3.2,2.3,4.3,3.47,474046,215475,20445902.65,1.04,1.423311812,14365020
P05997,Anna Nagar,1710,13-11-2009,1,1,4,Partial,No,18-11-1989,House,ELO,No Access,RL,2.3,3.7,3.6,3.17,301591,75398,17934673.25,1.04,1.665073507,10771100
P09204,Chrompet,867,25-02-2007,1,1,3,Normal Sale,No,2/3/1987,Commercial,NoSewer ,No Access,RM,5,3,3.4,3.72,285849,32983,19799933.09,1.04,1.800943506,10994200
P06199,Karapakkam,1101,6/10/2009,1,1,3,Family,No,8/10/2003,House,ELO,No Access,A,3.1,2,4.1,3.17,138180,55272,6573710.207,1.04,1.665073507,3948000
P09544,Anna Nagar,1721,18-10-2006,1,1,4,Ab Normal,No,26-10-1975,Others,ELO,No Access,RH,2.3,3.6,2.3,2.625,373817,90622,21216756.96,1.04,1.872981246,11327800
P05267,KK Nagar,1737,29-03-2010,2,1,4,Adj Land,No,3/4/1991,Commercial,NoSewer ,Paved,RM,4.8,3.4,2.9,3.62,670850,137219,24410265.8,1.04,1.601032219,15246580
P01151,Anna Nagar,1719,27-11-2012,1,1,4,Adj Land,No,5/12/1981,Commercial,NoSewer ,Gravel,RH,3.2,2.1,2.5,2.645,668856,229322,28287719.93,1.04,1.480244285,19110170
P03379,KK Nagar,1650,6/4/2011,2,1,4,Adj Land,No,8/4/2003,Commercial,NoSewer ,Gravel,RL,3.2,4,5,4.16,537018,268509,22964282.47,1.04,1.539454056,14917160
P09779,Velachery,1631,19-08-2005,2,1,4,Partial,No,22-08-1993,Commercial,ELO,Paved,I,4.9,4,2.9,3.9,471628,203947,24829283.77,1.04,1.947900496,12746690
P02641,Anna Nagar,1823,29-08-2011,2,1,5,Normal Sale,No,31-08-2003,Others,AllPub,Gravel,RM,3.1,3.5,4.6,3.8,409894,273263,23370836.89,1.04,1.539454056,15181250
P02251,KK Nagar,1879,6/11/2011,3,2,5,Ab Normal,No,10/11/1995,Others,AllPub,Paved,RM,2.6,4.2,2.6,3.08,515012,137336,17618589.84,1.04,1.539454056,11444700
P02404,Chrompet,862,11/10/2011,1,1,3,Partial,No,16-10-1991,House,ELO,No Access,RM,3.2,3,3.5,3.21,208353,86215,11060361.61,1.04,1.539454056,7184600
P07200,Chrompet,1197,23-01-2009,1,1,3,Family,No,30-01-1981,House,ELO,No Access,RM,2,2.9,3.2,2.72,260902,109411,14013591.65,1.04,1.665073507,8416200
P06273,Velachery,1696,24-09-2009,2,1,4,Normal Sale,No,5/10/1964,Others,NoSewer ,No Access,RL,4.6,2.3,2.2,2.85,303588,133936,14867524.6,1.04,1.665073507,8929050
P02954,Karapakkam,1075,23-06-2011,1,1,3,Ab Normal,No,24-06-2005,Commercial,NoSewer ,Paved,RM,3,2.9,3.9,3.33,474191,257713,15869462.14,1.04,1.539454056,10308500
P01818,Chrompet,777,2/2/2012,1,1,2,Family,No,5/2/1998,Others,NoSewer ,Gravel,RH,2.4,4.2,4.8,3.84,242483,128819,11216684.29,1.04,1.480244285,7577590
P01521,Karapakkam,1657,25-03-2012,2,2,4,Adj Land,No,2/4/1983,House,ELO,No Access,RH,4.5,2.9,4.2,3.9,283891,72793,10775068.21,1.04,1.480244285,7279250
P07129,Adyar,1061,12/2/2009,1,1,3,Adj Land,No,20-02-1978,House,NoSewer ,Gravel,RL,2.8,4,3.8,3.54,338795,141164,15669948.5,1.04,1.665073507,9410965
P03014,Karapakkam,1301,14-06-2011,1,1,3,Normal Sale,No,22-06-1978,Others,AllPub,No Access,RH,3.7,4.1,3.7,3.82,308206,140703,10314534.61,1.04,1.539454056,6700125
P03639,Karapakkam,1046,9/2/2011,1,1,3,Family,No,20-02-1966,House,NoSewer ,Gravel,A,5,3.3,4.8,4.41,159579,57626,6824014.968,1.04,1.539454056,4432750
P07813,Chrompet,940,24-07-2008,1,1,3,Ab Normal,No,2/8/1974,Commercial,ELO,No Access,RL,2.6,4.4,3,3.44,292418,167096,18084762.98,1.04,1.731676448,10443500
P04525,Velachery,1867,14-08-2010,3,2,5,Normal Sale,No,16-08-2000,House,AllPub,Gravel,C,3.3,2.2,4.4,3.14,320112,192067,14643120.72,1.04,1.601032219,9146050
P04356,Karapakkam,1176,16-09-2010,1,1,3,Ab Normal,No,28-09-1962,Others,AllPub,Gravel,I,4.1,4.2,4.3,4.21,271666,106016,10608439.48,1.04,1.601032219,6626000
P01833,Karapakkam,719,30-01-2012,1,1,2,Normal Sale,No,2/2/2000,Commercial,AllPub,No Access,C,2.5,2.8,3.1,2.83,265872,121858,8199073.094,1.04,1.480244285,5539000
P09746,Velachery,1638,1/10/2005,2,1,4,Partial,No,9/10/1972,Commercial,AllPub,No Access,RM,3.4,3.3,3.8,3.48,534842,164567,26713332.09,1.04,1.947900496,13713910
P05360,Karapakkam,1538,10/3/2010,2,2,4,Partial,No,11/3/2005,House,NoSewer ,Gravel,I,3,2.2,4.6,3.4,334969,89325,11917683.58,1.04,1.601032219,7443750
P05596,Chrompet,724,28-01-2010,1,1,2,Family,No,4/2/1983,Others,ELO,Paved,RL,3,4.2,3.8,3.72,204007,84417,11262829.38,1.04,1.601032219,7034730
P09353,Velachery,1692,7/1/2007,2,1,4,Partial,No,16-01-1972,Others,ELO,Paved,RH,2.6,2.4,4.3,3.02,344772,88403,15920880.87,1.04,1.800943506,8840300
P02607,KK Nagar,1650,3/9/2011,2,1,4,Adj Land,No,7/9/1993,Commercial,AllPub,Gravel,RH,3.1,5,4.9,4.39,627676,256776,21960866.32,1.04,1.539454056,14265360
P02976,KK Nagar,1790,20-06-2011,3,2,5,Partial,No,23-06-1997,Commercial,NoSewer ,Gravel,RL,3.8,5,2.2,3.52,584426,239764,23069150.08,1.04,1.539454056,14985280
P01614,Chrompet,1174,9/3/2012,1,1,3,Adj Land,No,14-03-1993,House,NoSewer ,Gravel,RL,4.6,4.6,3.8,4.36,279057,125094,14243872.67,1.04,1.480244285,9622650
P02010,Chrompet,762,27-12-2011,1,1,2,Partial,No,6/1/1972,House,NoSewer ,No Access,RM,2,5,5,4.1,207603,71364,9987362.136,1.04,1.539454056,6487600
P09866,Velachery,1722,18-01-2005,2,1,4,Family,No,29-01-1963,Others,ELO,Paved,RL,3.3,3.4,2.2,3.02,372270,85909,18593469.91,1.04,1.947900496,9545390
P09108,Adyar,1223,4/4/2007,2,2,4,Ab Normal,No,10/4/1981,House,ELO,Gravel,I,4.3,4,4,4.09,267744,69095,15554550.95,1.04,1.800943506,8636890
P00558,Anna Nagar,1793,6/1/2014,1,1,4,Partial,No,15-01-1980,Others,NoSewer ,Gravel,RL,4.3,3.3,4.8,4.25,450955,212214,18151837.69,1.04,1.36856905,13263370
P07795,Velachery,1742,30-07-2008,2,1,4,Partial,No,10/8/1966,Commercial,NoSewer ,Gravel,C,4.8,3.4,4.1,3.96,487709,231020,22225097.47,1.04,1.731676448,12834440
P03628,Karapakkam,614,11/2/2011,1,1,2,Normal Sale,No,16-02-1989,House,ELO,Paved,RH,3.1,4.9,3.1,3.64,175590,48775,7508687.16,1.04,1.539454056,4877500
P05652,Karapakkam,1654,17-01-2010,2,2,4,Normal Sale,No,24-01-1982,House,NoSewer ,No Access,RL,3.1,2.6,2.6,2.75,309099,75390,12070181.9,1.04,1.601032219,7539000
P08715,T Nagar,1984,12/9/2007,2,1,5,Adj Land,No,22-09-1965,House,NoSewer ,No Access,RM,2.6,4.7,3.4,3.485,341770,197175,23673384.37,1.04,1.800943506,13144990
P05650,KK Nagar,1445,18-01-2010,2,1,4,Family,No,23-01-1992,Others,AllPub,Gravel,RL,4,3.7,2.6,3.35,426591,155124,15522423.63,1.04,1.601032219,9695260
P08806,Chrompet,888,12/8/2007,1,1,3,Adj Land,No,17-08-1987,House,AllPub,Gravel,RL,3.4,4.1,3.5,3.71,243281,139018,15647677.74,1.04,1.800943506,8688600
P02492,Anna Nagar,1554,24-09-2011,1,1,4,Normal Sale,No,30-09-1987,Commercial,NoSewer ,Gravel,RL,2.5,2.2,2.6,2.465,525545,108733,27898340.48,1.04,1.539454056,18122230
P03345,KK Nagar,1689,11/4/2011,2,1,4,Normal Sale,No,14-04-1996,Others,NoSewer ,Gravel,RH,2.1,4,5,3.83,405772,207834,15235792.06,1.04,1.539454056,9896880
P05312,Chrompet,1121,20-03-2010,1,1,3,Ab Normal,No,25-03-1990,House,ELO,No Access,RM,4,4.1,4.9,4.31,281054,42584,13635671.2,1.04,1.601032219,8516800
P01109,Chrompet,704,19-12-2012,1,1,2,Ab Normal,No,24-12-1994,Others,NoSewer ,Paved,RL,4.7,2.1,2.3,2.94,229663,122009,10623683.63,1.04,1.480244285,7176980
P02388,Karapakkam,1412,14-10-2011,2,2,4,Partial,No,24-10-1970,Others,NoSewer ,Gravel,RM,3.5,4.6,2,3.23,368939,114195,13522949.29,1.04,1.539454056,8784250
P00031,Chrompet,1237,31-01-2015,2,1,4,Partial,No,8/2/1982,Others,ELO,Gravel,RL,4.7,2.1,2.2,2.91,317871,28897,12675633.91,1.04,1.315931779,9632440
P05163,KK Nagar,1549,17-04-2010,2,1,4,Partial,No,23-04-1984,Commercial,AllPub,Gravel,RL,2.7,4.3,4.6,3.94,659536,107679,21549765.58,1.04,1.601032219,13459920
P01059,Chrompet,968,18-01-2013,1,1,3,Ab Normal,No,25-01-1987,House,AllPub,No Access,RL,4.2,4.9,4.9,4.69,211229,52807,10737321.98,1.04,1.423311812,7543900
P05895,Chrompet,982,3/12/2009,1,1,3,Ab Normal,No,9/12/1986,House,ELO,Gravel,RH,2.9,4.2,3.3,3.54,247259,131356,12865773.23,1.04,1.665073507,7726850
P06463,KK Nagar,2178,13-08-2009,3,2,5,Normal Sale,No,16-08-1999,Commercial,NoSewer ,Gravel,RH,3.3,4.5,2.3,3.26,756135,386469,27978230.14,1.04,1.665073507,16803000
P09154,Anna Nagar,1793,17-03-2007,1,1,4,Ab Normal,No,22-03-1985,Others,NoSewer ,Paved,RL,5,4.8,2.4,3.91,468851,93770,24124952.95,1.04,1.800943506,13395730
